X3_ARQUIVO;X3_ORDEM;X3_CAMPO;X3_TIPO;X3_TAMANHO;X3_DECIMAL;X3_TITULO;X3_TITSPA;X3_TITENG;X3_DESCRIC;X3_DESCSPA;X3_DESCENG;X3_PICTURE;X3_VALID;X3_USADO;X3_RELACAO;X3_F3;X3_NIVEL;X3_RESERV;X3_CHECK;X3_TRIGGER;X3_PROPRI;X3_BROWSE;X3_VISUAL;X3_CONTEXT;X3_OBRIGAT;X3_VLDUSER;X3_CBOX;X3_CBOXSPA;X3_CBOXENG;X3_PICTVAR;X3_WHEN;X3_INIBRW;X3_GRPSXG;X3_FOLDER;X3_PYME;X3_CONDSQL;X3_CHKSQL;X3_IDXSRV;X3_ORTOGRA;X3_IDXFLD;X3_TELA;X3_AGRUP
TQK;06;TQK_DTQFIS;C;40;0;Descrição TQ;Descrição TQ;Descrição TQ;Descrição TQ Fisico;Descrição TQ Fisico;Descrição TQ Fisico;@!;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;IIF(INCLUI,"",POSICIONE("ZE0",1,XFILIAL("ZE0")+TQK->TQK_TQFISC,"ZE0_DESCR"));;0;xxxxxx x;;;U;S;V;V;;;;;;;;POSICIONE("ZE0",1,XFILIAL("ZE0")+TQK->TQK_TQFISC,"ZE0_DESCR");;;;;;;N;N;;
TQK;07;TQK_TANQUE;C;2;0;Tanque (Grp);Tanque;Tank;Tanque de Combustivel;Tanque de Combustible;Fuel Tank;@!;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;;;1;xxxx x;;;;S;V;R;;;;;;;;;024;;S;;;N;N;N;;
TQK;08;TQK_PRODUT;C;15;0;Produto;Produto;Produto;Produto;Produto;Produto;@!;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;;;0;xxxx x;;;U;S;V;R;;;;;;;;;;;;;;;;;;
TQK;09;TQK_DESCPR;C;30;0;Descricao;Descricao;Descricao;Descricao;Descricao;Descricao;@!;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;;;0;xxxx x;;;U;S;V;R;;;;;;;;;;;;;;;;;;
TQK;10;TQK_DTMEDI;D;8;0;Data Medicao;Fecha Medic;Gaug. Date;Data da Medicao do Tanque;Fecha de Medicion Tanque;Tank Gauging Date;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;DDATABASE;;1;xxxx x;;;;S;A;R;;;;;;;;;;;S;;;N;N;N;;
TQK;11;TQK_HRMEDI;C;5;0;Hora Medicao;Hora Medic.;Gaug. Time;Hora da Medicao do Tanque;Hora MedicionTanque;Tank Gauging Time;99:99;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;TIME();;1;xxxx x;;;;S;A;R;;;;;;;;;;;S;;;N;N;N;;
TQK;12;TQK_QTD;N;8;0;Med. Regua;Med. Regua;Med. Regua;Med. Regua;Med. Regua;Med. Regua;@E 99,999,999;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;;;0;xxxx x;;S;U;S;A;R;;U_TRET015A(M->TQK_TQFISC,M->TQK_QTD);;;;;;;;;;;;;;;;
TQK;13;TQK_QTDMED;N;8;2;Qtde Medida;Cant. Medida;Gaug. Qty.;Quantidade Medida;Cantidad Medida;Quantity gauged;@E 99,999.99;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;;;1;xxxx x;;;;S;V;R;;;;;;;;;;;S;;;N;N;N;;
TQK;14;TQK_QTDEST;N;8;0;Est. Atual;Est. Atual;Est. Atual;Est. Atual;Est. Atual;Est. Atual;@E 99,999,999;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;;;0;xxxx x;;S;U;S;A;R;;;;;;;;;;;;;;;N;N;;
TQK;15;TQK_QTDINI;N;8;2;Qtde Inicial;Cant. Inic.;In. Qty.;Qtde da Ultima Medicao;Cant. Ultima Medicion;Qty. of last gauging;@E 99,999.99;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;1;xxxx x;;;;N;V;R;;;;;;;;;;;S;;;N;N;N;;
TQK;16;TQK_CODFUN;C;6;0;Funcionario;Empleado;Employee;Codigo do Funcionario;Codigo del Empleado;Employee Code;@!;ExistCpo('SRA',M->TQK_CODFUN) .AND. MNA625VM();x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;SRA;1;xxxx x;;S;;N;A;R;;;;;;;;;121;;S;;;N;N;N;;
TQK;17;TQK_NOMFUN;C;30;0;Nome;Nombre;Name;Nome do Funcionario;Nom. del Empleado;Employee Name;@!;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;SRA->(VDISP(TQK->TQK_CODFUN,'RA_NOME'));;1;xxxx x;;;;N;V;V;;;;;;;;;;;S;;;N;N;N;;
TQK;18;TQK_CAPAC;N;8;0;Cap Descarga;Cap Descarga;Cap Descarga;Cap Descarga;Cap Descarga;Cap Descarga;@E 99,999,999;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;;;0;xxxx x;;;U;S;V;R;;;;;;;;;;;;;;;N;N;;
TQK;19;TQK_CAPVED;N;8;0;Volume TC;Volume TC;Volume TC;Volume TC;Volume TC;Voume TC;@E 99,999,999;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;S;U;N;A;R;;;;;;;;;;;;;;;N;N;;
TQK;20;TQK_DIFRXV;N;8;0;Vdr X Regua;Vdr X Regua;Vdr X Regua;Vdr X Regua;Vdr X Regua;Vdr X Regua;@E 99,999,999;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;;;;;N;N;;
TQK;21;TQK_XUSER;C;6;0;Usuario;Usuario;User;Usuario logado;Usuario;User logged in;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;RETCODUSR();;0;xxxx x;;;U;S;V;R;;;;;;;;;;;;;;;N;N;;
TQK;22;TQK_XNOME;C;40;0;Nome Usr;Nome Usr;Nome Usr;Nome do usuario;Nombre de usuario;Username;@!;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;FWGETUSERNAME(RETCODUSR());;0;xxxx x;;;U;S;V;R;;;;;;;;;;;;;;;N;N;;
TQK;23;TQK_MSEXP;C;8;0;Ident.Exp.;Ident.Exp.;Ident.Exp.;Ident.Exp.Dados;Ident.Exp.Dados;Ident.Exp.Dados;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;;;;;;;;
TQK;24;TQK_HREXP;C;8;0;Hora Exp;Hora Exp;Hora Exp;Hora da Exportacao;Hora da Exportacao;Hora da Exportacao;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;;;;;;;;
CDY;09;CDY_SITUA;C;2;0;Situacao;Situacion;Status;Situacao do Registro;Situacion de Registro;Record Status;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
CDY;10;CDY_HREXP;C;8;0;Hora Exp;Hora Exp;Hora Exp;Hora da Exportacao;Hora da Exportacao;Hora da Exportacao;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
CDY;11;CDY_MSEXP;C;8;0;Ident.Exp.;Ident.Exp.;Exp. ID;Ident.Exp.Dados;Ident.Exp.Datos;Data Exp. Ident.;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
CE0;12;CE0_SITUA;C;2;0;Situacao;Situacion;Status;Situacao do Registro;Situacion de Registro;Record Status;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
CE0;13;CE0_HREXP;C;8;0;Hora Exp;Hora Exp;Hora Exp;Hora da Exportacao;Hora da Exportacao;Hora da Exportacao;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
CE0;14;CE0_MSEXP;C;8;0;Ident.Exp.;Ident.Exp.;Exp. ID;Ident.Exp.Dados;Ident.Exp.Datos;Data Exp. Ident.;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
CIN;15;CIN_SITUA;C;2;0;Situacao;Situacion;Status;Situacao do Registro;Situacion de Registro;Record Status;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
CIN;16;CIN_HREXP;C;8;0;Hora Exp;Hora Exp;Hora Exp;Hora da Exportacao;Hora da Exportacao;Hora da Exportacao;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
CIN;17;CIN_MSEXP;C;8;0;Ident.Exp.;Ident.Exp.;Exp. ID;Ident.Exp.Dados;Ident.Exp.Datos;Data Exp. Ident.;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
CIO;06;CIO_SITUA;C;2;0;Situacao;Situacion;Status;Situacao do Registro;Situacion de Registro;Record Status;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
CIO;07;CIO_HREXP;C;8;0;Hora Exp;Hora Exp;Hora Exp;Hora da Exportacao;Hora da Exportacao;Hora da Exportacao;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
CIO;08;CIO_MSEXP;C;8;0;Ident.Exp.;Ident.Exp.;Exp. ID;Ident.Exp.Dados;Ident.Exp.Datos;Data Exp. Ident.;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
CJ0;09;CJ0_SITUA;C;2;0;Situacao;Situacion;Status;Situacao do Registro;Situacion de Registro;Record Status;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
CJ0;10;CJ0_HREXP;C;8;0;Hora Exp;Hora Exp;Hora Exp;Hora da Exportacao;Hora da Exportacao;Hora da Exportacao;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
CJ0;11;CJ0_MSEXP;C;8;0;Ident.Exp.;Ident.Exp.;Exp. ID;Ident.Exp.Dados;Ident.Exp.Datos;Data Exp. Ident.;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
CJ1;07;CJ1_SITUA;C;2;0;Situacao;Situacion;Status;Situacao do Registro;Situacion de Registro;Record Status;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
CJ1;08;CJ1_HREXP;C;8;0;Hora Exp;Hora Exp;Hora Exp;Hora da Exportacao;Hora da Exportacao;Hora da Exportacao;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
CJ1;09;CJ1_MSEXP;C;8;0;Ident.Exp.;Ident.Exp.;Exp. ID;Ident.Exp.Dados;Ident.Exp.Datos;Data Exp. Ident.;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
CJ2;18;CJ2_SITUA;C;2;0;Situacao;Situacion;Status;Situacao do Registro;Situacion de Registro;Record Status;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
CJ2;19;CJ2_HREXP;C;8;0;Hora Exp;Hora Exp;Hora Exp;Hora da Exportacao;Hora da Exportacao;Hora da Exportacao;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
CJ2;20;CJ2_MSEXP;C;8;0;Ident.Exp.;Ident.Exp.;Exp. ID;Ident.Exp.Dados;Ident.Exp.Datos;Data Exp. Ident.;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
F20;05;F20_SITUA;C;2;0;Situacao;Situacion;Status;Situacao do Registro;Situacion de Registro;Record Status;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
F20;06;F20_HREXP;C;8;0;Hora Exp;Hora Exp;Hora Exp;Hora da Exportacao;Hora da Exportacao;Hora da Exportacao;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
F20;07;F20_MSEXP;C;8;0;Ident.Exp.;Ident.Exp.;Exp. ID;Ident.Exp.Dados;Ident.Exp.Datos;Data Exp. Ident.;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
F21;08;F21_SITUA;C;2;0;Situacao;Situacion;Status;Situacao do Registro;Situacion de Registro;Record Status;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
F21;09;F21_HREXP;C;8;0;Hora Exp;Hora Exp;Hora Exp;Hora da Exportacao;Hora da Exportacao;Hora da Exportacao;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
F21;10;F21_MSEXP;C;8;0;Ident.Exp.;Ident.Exp.;Exp. ID;Ident.Exp.Dados;Ident.Exp.Datos;Data Exp. Ident.;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
F22;08;F22_SITUA;C;2;0;Situacao;Situacion;Status;Situacao do Registro;Situacion de Registro;Record Status;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
F22;09;F22_HREXP;C;8;0;Hora Exp;Hora Exp;Hora Exp;Hora da Exportacao;Hora da Exportacao;Hora da Exportacao;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
F22;10;F22_MSEXP;C;8;0;Ident.Exp.;Ident.Exp.;Exp. ID;Ident.Exp.Dados;Ident.Exp.Datos;Data Exp. Ident.;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
F23;06;F23_SITUA;C;2;0;Situacao;Situacion;Status;Situacao do Registro;Situacion de Registro;Record Status;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
F23;07;F23_HREXP;C;8;0;Hora Exp;Hora Exp;Hora Exp;Hora da Exportacao;Hora da Exportacao;Hora da Exportacao;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
F23;08;F23_MSEXP;C;8;0;Ident.Exp.;Ident.Exp.;Exp. ID;Ident.Exp.Dados;Ident.Exp.Datos;Data Exp. Ident.;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
F24;06;F24_SITUA;C;2;0;Situacao;Situacion;Status;Situacao do Registro;Situacion de Registro;Record Status;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
F24;07;F24_HREXP;C;8;0;Hora Exp;Hora Exp;Hora Exp;Hora da Exportacao;Hora da Exportacao;Hora da Exportacao;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
F24;08;F24_MSEXP;C;8;0;Ident.Exp.;Ident.Exp.;Exp. ID;Ident.Exp.Dados;Ident.Exp.Datos;Data Exp. Ident.;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
F25;06;F25_SITUA;C;2;0;Situacao;Situacion;Status;Situacao do Registro;Situacion de Registro;Record Status;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
F25;07;F25_HREXP;C;8;0;Hora Exp;Hora Exp;Hora Exp;Hora da Exportacao;Hora da Exportacao;Hora da Exportacao;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
F25;08;F25_MSEXP;C;8;0;Ident.Exp.;Ident.Exp.;Exp. ID;Ident.Exp.Dados;Ident.Exp.Datos;Data Exp. Ident.;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
F26;06;F26_SITUA;C;2;0;Situacao;Situacion;Status;Situacao do Registro;Situacion de Registro;Record Status;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
F26;07;F26_HREXP;C;8;0;Hora Exp;Hora Exp;Hora Exp;Hora da Exportacao;Hora da Exportacao;Hora da Exportacao;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
F26;08;F26_MSEXP;C;8;0;Ident.Exp.;Ident.Exp.;Exp. ID;Ident.Exp.Dados;Ident.Exp.Datos;Data Exp. Ident.;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
F27;19;F27_SITUA;C;2;0;Situacao;Situacion;Status;Situacao do Registro;Situacion de Registro;Record Status;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
F27;20;F27_HREXP;C;8;0;Hora Exp;Hora Exp;Hora Exp;Hora da Exportacao;Hora da Exportacao;Hora da Exportacao;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
F27;21;F27_MSEXP;C;8;0;Ident.Exp.;Ident.Exp.;Exp. ID;Ident.Exp.Dados;Ident.Exp.Datos;Data Exp. Ident.;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
F28;14;F28_SITUA;C;2;0;Situacao;Situacion;Status;Situacao do Registro;Situacion de Registro;Record Status;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
F28;15;F28_HREXP;C;8;0;Hora Exp;Hora Exp;Hora Exp;Hora da Exportacao;Hora da Exportacao;Hora da Exportacao;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
F28;16;F28_MSEXP;C;8;0;Ident.Exp.;Ident.Exp.;Exp. ID;Ident.Exp.Dados;Ident.Exp.Datos;Data Exp. Ident.;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
F2B;46;F2B_SITUA;C;2;0;Situacao;Situacion;Status;Situacao do Registro;Situacion de Registro;Record Status;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
F2B;47;F2B_HREXP;C;8;0;Hora Exp;Hora Exp;Hora Exp;Hora da Exportacao;Hora da Exportacao;Hora da Exportacao;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
F2B;48;F2B_MSEXP;C;8;0;Ident.Exp.;Ident.Exp.;Exp. ID;Ident.Exp.Dados;Ident.Exp.Datos;Data Exp. Ident.;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
F2E;09;F2E_SITUA;C;2;0;Situacao;Situacion;Status;Situacao do Registro;Situacion de Registro;Record Status;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
F2E;10;F2E_HREXP;C;8;0;Hora Exp;Hora Exp;Hora Exp;Hora da Exportacao;Hora da Exportacao;Hora da Exportacao;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
F2E;11;F2E_MSEXP;C;8;0;Ident.Exp.;Ident.Exp.;Exp. ID;Ident.Exp.Dados;Ident.Exp.Datos;Data Exp. Ident.;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
F2G;08;F2G_SITUA;C;2;0;Situacao;Situacion;Status;Situacao do Registro;Situacion de Registro;Record Status;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
F2G;09;F2G_HREXP;C;8;0;Hora Exp;Hora Exp;Hora Exp;Hora da Exportacao;Hora da Exportacao;Hora da Exportacao;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
F2G;10;F2G_MSEXP;C;8;0;Ident.Exp.;Ident.Exp.;Exp. ID;Ident.Exp.Dados;Ident.Exp.Datos;Data Exp. Ident.;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
F3K;13;F3K_SITUA;C;2;0;Situacao;Situacion;Status;Situacao do Registro;Situacion de Registro;Record Status;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
F3K;14;F3K_HREXP;C;8;0;Hora Exp;Hora Exp;Hora Exp;Hora da Exportacao;Hora da Exportacao;Hora da Exportacao;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
F3K;15;F3K_MSEXP;C;8;0;Ident.Exp.;Ident.Exp.;Exp. ID;Ident.Exp.Dados;Ident.Exp.Datos;Data Exp. Ident.;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
